Tipo;Estación;Calzada;Carriles;Provincia;Población;Carretera;PK;Total;Moto;Lige;Bus;Camión;Pesa;Días
Peajes;T-514-3;Total;2+2;T;HOSPITALET;AP-7N;289,15;1997;14402;0;11696;102;2604;365
Peajes;T-514-3;Total;2+2;T;HOSPITALET;AP-7N;289,15;1996;13314;0;11052;86;2176;365
Peajes;T-514-3;Total;2+2;T;HOSPITALET;AP-7N;289,15;1995;13308;0;11006;88;2214;365
Peajes;T-514-3;Total;2+2;T;HOSPITALET;AP-7N;289,15;1994;12776;0;10682;80;2014;365
Peajes;T-514-3;Total;2+2;T;HOSPITALET;AP-7N;289,15;1993;12616;0;10586;78;1952;365
Peajes;T-514-3;Total;2+2;T;HOSPITALET;AP-7N;289,15;1992;13276;0;11060;84;2132;001
Peajes;T-514-3;Total;2+2;T;HOSPITALET;AP-7N;289,15;1991;13512;0;11244;86;2182;001
Peajes;T-514-3;Total;2+2;T;HOSPITALET;AP-7N;289,15;1990;13018;0;10858;82;2078;001
Peajes;T-514-3;Total;2+2;T;HOSPITALET;AP-7N;289,15;1989;12980;0;10918;80;1982;001
Peajes;T-514-3;Total;2+2;T;HOSPITALET;AP-7N;289,15;1988;11492;0;9654;72;1766;001
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;2013;17503;106;13945;686;2680;000
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;2012;17911;72;14649;796;2344;000
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;2011;20706;62;16745;612;3223;000
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;2010;22112;88;18028;560;3364;000
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;2009;23395;92;18814;594;3813;0
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;2008;25852;0;20068;1;2019;0
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;2007;28202;198;21524;201;6279;1
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;2006;27163;192;20954;212;5805;001
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;2005;25020;166;19575;222;5057;001
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;2004;24540;152;19087;212;5089;001
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;2003;23762;162;18468;196;4936;001
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;2002;22902;0;17980;182;4740;365
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;2001;21626;0;17064;168;4394;365
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;2000;19938;0;15612;160;4166;365
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;1999;18350;0;14442;144;3764;365
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;1998;16062;0;12674;124;3264;365
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;1997;13914;0;11216;100;2598;365
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;1996;12880;0;10626;84;2170;365
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;1995;12852;0;10566;84;2202;365
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;1994;12344;0;10196;80;2068;365
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;1993;12176;0;10168;74;1934;365
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;1992;12824;0;10632;80;2112;001
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;1991;13074;0;10812;84;2178;001
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;1990;12614;0;10458;80;2076;001
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;1989;12548;0;10492;78;1978;001
Peajes;T-515-3;Total;2+2;T;AMETLLA;AP-7N;308,21;1988;11142;0;9304;70;1768;001
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;2013;15986;96;12537;626;2645;000
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;2012;17033;68;13396;756;2753;000
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;2011;19041;58;14966;562;3389;000
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;2010;22242;88;17899;564;3613;000
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;2009;21331;84;16863;542;3760;-20.65
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;2008;23266;1;17740;6;1737;0
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;2007;25438;179;19031;193;6035;1
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;2006;24496;174;18576;190;5556;001
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;2005;22513;150;17343;200;4820;001
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;2004;22132;136;16950;190;4856;001
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;2003;21474;146;16432;178;4718;001
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;2002;20696;0;16000;178;4518;365
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;2001;19540;0;15184;166;4190;365
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;2000;18214;0;14026;158;4030;365
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;1999;16922;0;13150;144;3628;365
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;1998;14780;0;11500;124;3156;365
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;1997;12770;0;10192;98;2480;365
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;1996;11812;0;9674;82;2056;365
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;1995;11784;0;9616;82;2086;365
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;1994;11308;0;9262;78;1968;365
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;1993;11162;0;9244;72;1846;365
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;1992;11744;0;9654;80;2010;001
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;1991;11978;0;9834;82;2062;001
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;1990;11608;0;9542;78;1988;001
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;1989;11610;0;9660;76;1874;001
Peajes;T-516-3;Total;2+2;T;TORTOSA;AP-7N;320,83;1988;10356;0;8606;68;1682;001
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;2013;14038;84;10922;550;2406;000
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;2012;14522;58;11369;646;2397;000
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;2011;15965;48;12540;472;2849;000
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;2010;20244;80;16067;514;3507;000
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;2009;17808;70;14070;452;3148;-19.86
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;2008;19241;1;14663;6;1428;0
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;2007;21098;150;15838;158;4952;1
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;2006;20534;146;15658;160;4570;001
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;2005;19166;126;14804;170;4066;001
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;2004;19107;118;14613;164;4212;001
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;2003;18690;128;14338;154;4070;001
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;2002;18024;0;13970;382;3672;365
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;2001;17052;0;13284;356;3412;365
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;2000;15996;0;12350;344;3302;365
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;1999;14916;0;11606;312;2998;365
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;1998;13014;0;10126;272;2616;365
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;1997;12264;0;9800;232;2232;365
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;1996;10480;0;8584;180;1716;365
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;1995;10412;0;8476;182;1754;365
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;1994;10020;0;8186;174;1660;365
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;1993;9928;0;8200;164;1564;365
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;1992;10488;0;8610;178;1700;001
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;1991;10690;0;8778;180;1732;001
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;1990;10320;0;8504;172;1644;001
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;1989;10414;0;8664;176;1574;001
Peajes;T-517-3;Total;2+2;T;AMPOSTA;AP-7N;333,74;1988;9326;0;7778;156;1392;001
Peajes;T-518-3;Total;2+2;T;ENLACE AP-7N;AP-2;230,44;2013;10783;64;8982;422;1275;000
Peajes;AL-502-3;Total;2+2;AL;;AP-7;906,00;2013;987;0;818;0;159;000
Peajes;AL-502-3;Total;2+2;AL;;AP-7;906,00;2012;1020;0;858;0;152;000
Peajes;AL-502-3;Total;2+2;AL;;AP-7;906,00;2011;1237;4;1045;36;150;000
Peajes;AL-502-3;Total;2+2;AL;;AP-7;906,00;2010;1346;5;1159;34;145;000
Peajes;AL-502-3;Total;2+2;AL;;AP-7;906,00;2009;1383;0;1206;0;166;0
Peajes;AL-502-3;Total;2+2;AL;;AP-7;906,00;2008;1550;0;1354;0;212;0
Peajes;AL-502-3;Total;2+2;AL;;AP-7;906,00;2007;1608;108;1309;6;185;1
Peajes;T-519-3;Total;2+2;T;L'AMPOLLA;AP-7N;313,90;2013;17503;106;13945;686;2680;000
Peajes;TO-501-3;Total;2+2;TO;;R-4;27,45;2013;4456;26;4158;174;94;000
Peajes;TO-501-3;Total;2+2;TO;;R-4;27,45;2012;5227;20;4904;232;69;000
Peajes;TO-501-3;Total;2+2;TO;;R-4;27,45;2011;6382;26;5979;286;89;000
Peajes;TO-501-3;Total;2+2;TO;;R-4;27,45;2010;7686;34;7170;268;210;000
Peajes;TO-501-3;Total;2+2;TO;;R-4;27,45;2009;8330;38;7876;290;124;0
Peajes;TO-501-3;Total;2+2;TO;;R-4;27,45;2008;9663;40;9081;542;696;0
Peajes;TO-501-3;Total;2+2;TO;;R-4;27,45;2007;10554;62;9888;19;585;1
Peajes;TO-501-3;Total;2+2;TO;;R-4;27,45;2006;8498;60;7962;66;410;001
Peajes;TO-501-3;Total;2+2;TO;;R-4;27,45;2005;6296;41;5896;56;303;001
Peajes;TO-501-3;Total;2+2;TO;;R-4;27,45;2004;6038;36;5664;52;286;001
Peajes;TO-502-3;Total;2+2;TO;;R-4;45,50;2013;4456;26;4158;174;94;000
Peajes;TO-502-3;Total;2+2;TO;;R-4;45,50;2012;5227;20;4904;232;69;000
Peajes;TO-502-3;Total;2+2;TO;;R-4;45,50;2011;6382;26;5979;286;89;000
Peajes;TO-502-3;Total;2+2;TO;;R-4;45,50;2010;7686;34;7170;268;210;000
Peajes;TO-502-3;Total;2+2;TO;;R-4;45,50;2009;8330;38;7876;290;124;-23.25
Peajes;TO-502-3;Total;2+2;TO;;R-4;45,50;2008;9643;0;9101;6;710;0
Peajes;TO-502-3;Total;2+2;TO;;R-4;45,50;2007;10554;62;9888;19;585;1
Peajes;TO-502-3;Total;2+2;TO;;R-4;45,50;2006;8498;60;7964;66;408;001
Peajes;TO-502-3;Total;2+2;TO;;R-4;45,50;2005;6296;41;5896;56;303;001
Peajes;TO-502-3;Total;2+2;TO;;R-4;45,50;2004;6038;36;5664;52;286;001
Peajes;TO-503-3;Total;2+2;TO;;AP-36;0,17;2013;2968;18;2808;116;26;000
Peajes;TO-503-3;Total;2+2;TO;;AP-36;0,17;2012;3288;14;3126;146;2;000
Peajes;TO-503-3;Total;2+2;TO;;AP-36;0,17;2011;3957;16;3754;176;11;000
Peajes;TO-503-3;Total;2+2;TO;;AP-36;0,17;2010;4306;20;4061;150;73;000
Peajes;TO-503-3;Total;2+2;TO;;AP-36;0,17;2009;4926;22;4526;172;202;0
Peajes;TO-503-3;Total;2+2;TO;;AP-36;0,17;2008;5154;0;4869;0;816;0
Peajes;TO-503-3;Total;2+2;TO;;AP-36;0,17;2007;4978;33;4681;8;256;1
Peajes;TO-503-3;Total;2+2;TO;;AP-36;0,17;2006;4510;32;4193;34;251;001
Peajes;TO-504-3;Total;2+2;TO;;AP-36;21,03;2013;2968;18;2808;116;26;000
Peajes;TO-504-3;Total;2+2;TO;;AP-36;21,03;2012;3288;14;3126;146;2;000
Peajes;TO-504-3;Total;2+2;TO;;AP-36;21,03;2011;3957;16;3754;176;11;000
Peajes;TO-504-3;Total;2+2;TO;;AP-36;21,03;2010;4306;20;4061;150;73;000
Peajes;TO-504-3;Total;2+2;TO;;AP-36;21,03;2009;4926;22;4526;172;202;0
Peajes;TO-504-3;Total;2+2;TO;;AP-36;21,03;2008;5154;0;4869;0;816;0
Peajes;TO-504-3;Total;2+2;TO;;AP-36;21,03;2007;4978;33;4681;8;256;1
Peajes;TO-504-3;Total;2+2;TO;;AP-36;21,03;2006;4510;32;4193;34;251;001
Peajes;TO-505-3;Total;2+2;TO;;AP-36;42,85;2013;2875;18;2719;112;26;000
Peajes;TO-505-3;Total;2+2;TO;;AP-36;42,85;2012;3181;12;3025;142;2;000
Peajes;TO-505-3;Total;2+2;TO;;AP-36;42,85;2011;3830;16;3632;172;10;000
Peajes;TO-505-3;Total;2+2;TO;;AP-36;42,85;2010;4112;18;3886;144;64;000
Peajes;TO-505-3;Total;2+2;TO;;AP-36;42,85;2009;4731;22;4344;164;197;0
Peajes;TO-505-3;Total;2+2;TO;;AP-36;42,85;2008;4912;0;4638;0;778;0
Peajes;TO-505-3;Total;2+2;TO;;AP-36;42,85;2007;4798;31;4507;8;252;1
Peajes;TO-505-3;Total;2+2;TO;;AP-36;42,85;2006;4423;30;4113;34;246;001
Peajes;TO-506-3;Total;2+2;TO;;AP-36;61,58;2013;2641;16;2494;104;27;000
Peajes;TO-506-3;Total;2+2;TO;;AP-36;61,58;2012;2927;12;2779;130;6;000
Peajes;TO-506-3;Total;2+2;TO;;AP-36;61,58;2011;3830;16;3632;172;10;000
Peajes;TO-506-3;Total;2+2;TO;;AP-36;61,58;2010;3740;16;3530;130;64;000
Peajes;TO-506-3;Total;2+2;TO;;AP-36;61,58;2009;4305;20;3935;150;196;0
Peajes;TO-506-3;Total;2+2;TO;;AP-36;61,58;2008;4429;0;4172;0;700;0
Peajes;TO-506-3;Total;2+2;TO;;AP-36;61,58;2007;4354;29;4073;8;244;1
Peajes;TO-506-3;Total;2+2;TO;;AP-36;61,58;2006;4080;28;3779;30;243;001
Peajes;TO-507-3;Total;2+2;TO;;AP-41;20,50;2013;723;2;685;36;0;000
Peajes;TO-507-3;Total;2+2;TO;;AP-41;20,50;2012;908;4;860;44;0;000
Peajes;TO-507-3;Total;2+2;TO;;AP-41;20,50;2011;1291;6;1218;67;0;000
Peajes;TO-507-3;Total;2+2;TO;;AP-41;20,50;2010;1616;6;1564;46;0;000
Peajes;TO-507-3;Total;2+2;TO;;AP-41;20,50;2009;1899;8;1836;55;0;0
Peajes;TO-507-3;Total;2+2;TO;;AP-41;20,50;2008;2527;2;2439;29;136;0
Peajes;TO-507-3;Total;2+2;TO;;AP-41;20,50;2007;2874;30;2730;4;110;1
Peajes;TO-507-3;Total;2+2;TO;;AP-41;20,50;2006;4075;27;3921;23;104;000
Peajes;TO-508-3;Total;2+2;TO;;AP-41;26,50;2013;600;2;568;30;0;000
Peajes;TO-508-3;Total;2+2;TO;;AP-41;26,50;2012;773;2;733;38;0;000
Peajes;TO-508-3;Total;2+2;TO;;AP-41;26,50;2011;1120;4;1058;58;0;000
Peajes;TO-508-3;Total;2+2;TO;;AP-41;26,50;2010;1444;6;1394;44;0;000
Peajes;TO-508-3;Total;2+2;TO;;AP-41;26,50;2009;1711;8;1644;59;0;0
Peajes;TO-508-3;Total;2+2;TO;;AP-41;26,50;2008;2276;2;2164;27;118;0
Peajes;TO-508-3;Total;2+2;TO;;AP-41;26,50;2007;2520;12;2352;5;151;1
Peajes;TO-508-3;Total;2+2;TO;;AP-41;26,50;2006;2995;20;2856;12;107;000
Peajes;TO-509-3;Total;2+2;TO;;AP-41;31,50;2013;534;2;505;27;0;000
Peajes;TO-509-3;Total;2+2;TO;;AP-41;31,50;2012;689;2;653;34;0;000
Peajes;TO-509-3;Total;2+2;TO;;AP-41;31,50;2011;975;4;921;50;0;000
Peajes;TO-509-3;Total;2+2;TO;;AP-41;31,50;2010;1219;6;1180;33;0;000
Peajes;TO-509-3;Total;2+2;TO;;AP-41;31,50;2009;1386;6;1346;34;0;0
Peajes;TO-509-3;Total;2+2;TO;;AP-41;31,50;2008;1771;2;1716;20;93;0
Peajes;TO-509-3;Total;2+2;TO;;AP-41;31,50;2007;1966;49;1847;2;68;1
Peajes;TO-509-3;Total;2+2;TO;;AP-41;31,50;2006;2643;18;2435;36;154;000
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;2013;12801;44;11675;1082;0;000
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;2012;14184;48;12938;1198;0;000
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;2011;16374;56;14913;1392;13;000
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;2010;17947;80;16231;624;992;000
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;2009;18805;84;16910;656;1133;0
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;2008;21170;160;18594;1082;1552;-9.24
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;2007;22592;161;19769;83;2579;1
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;2006;22011;156;19324;172;2359;001
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;2005;20732;138;18251;184;2159;001
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;2004;20682;122;18223;170;2167;001
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;2003;19760;134;17274;164;2188;001
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;2002;19686;0;17442;194;2050;365
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;2001;18560;0;16426;184;1950;365
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;2000;17350;0;15390;170;1790;365
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;1999;16272;0;14548;148;1576;365
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;1998;14408;0;12838;136;1434;365
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;1997;12854;0;11428;122;1304;365
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;1996;12282;0;10932;116;1234;365
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;1995;12132;0;10810;114;1208;365
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;1994;11712;0;10448;110;1154;365
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;1993;11662;0;10462;104;1096;365
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;1992;11476;0;10236;108;1132;001
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;1991;10822;0;9600;106;1116;001
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;1990;9416;0;8380;90;946;001
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;1989;8250;0;7384;76;790;001
Peajes;AV-501-3;Total;2+2;AV;VILLACASTIN;AP-6;90,28;1988;7396;0;6620;68;708;001
Peajes;TO-510-3;Total;2+2;TO;;AP-41;39,50;2013;551;2;521;28;0;000
Peajes;TO-510-3;Total;2+2;TO;;AP-41;39,50;2012;702;2;666;34;0;000
Peajes;TO-510-3;Total;2+2;TO;;AP-41;39,50;2011;990;4;934;52;0;000
Peajes;TO-510-3;Total;2+2;TO;;AP-41;39,50;2010;1224;6;1184;34;0;000
Peajes;TO-510-3;Total;2+2;TO;;AP-41;39,50;2009;1370;6;1326;38;0;0
Peajes;TO-510-3;Total;2+2;TO;;AP-41;39,50;2008;1732;2;1673;20;91;0
Peajes;TO-510-3;Total;2+2;TO;;AP-41;39,50;2007;1898;14;1816;2;66;1
Peajes;TO-510-3;Total;2+2;TO;;AP-41;39,50;2006;2005;13;1920;14;58;000
Peajes;TO-511-3;Total;2+2;TO;;AP-41;45,00;2013;572;0;547;0;25;000
Peajes;TO-511-3;Total;2+2;TO;;AP-41;45,00;2012;710;0;684;0;26;000
Peajes;TO-511-3;Total;2+2;TO;;AP-41;45,00;2011;1017;4;959;54;0;000
Peajes;TO-511-3;Total;2+2;TO;;AP-41;45,00;2010;1251;6;1202;43;0;000
Peajes;TO-511-3;Total;2+2;TO;;AP-41;45,00;2009;1429;0;1385;2;42;0
Peajes;TO-511-3;Total;2+2;TO;;AP-41;45,00;2008;1780;2;1715;20;93;0
Peajes;TO-511-3;Total;2+2;TO;;AP-41;45,00;2007;1926;12;1844;2;68;1
Peajes;TO-511-3;Total;2+2;TO;;AP-41;45,00;2006;1946;12;1865;14;55;000
Peajes;TO-512-3;Total;2+2;TO;;TO-22;9,00;2013;1106;6;1056;44;0;000
Peajes;TO-512-3;Total;2+2;TO;;TO-22;9,00;2011;1007;4;959;44;0;000
Peajes;TO-512-3;Total;2+2;TO;;TO-22;9,00;2009;4428;20;4260;148;0;0
Peajes;TO-512-3;Total;2+2;TO;;TO-22;9,00;2008;4584;18;4418;75;303;0
Peajes;TO-512-3;Total;2+2;TO;;TO-22;9,00;2007;3036;12;2932;3;89;1
Peajes;TO-512-3;Total;2+2;TO;;TO-22;9,00;2006;1946;12;1865;14;55;000
Peajes;TO-513-3;Total;2+2;TO;;TO-22;5,00;2013;1106;6;1056;44;0;000
Peajes;TO-513-3;Total;2+2;TO;;TO-22;5,00;2011;1007;4;959;44;0;000
Peajes;TO-513-3;Total;2+2;TO;;TO-22;5,00;2009;4428;20;4260;148;0;0
Peajes;TO-513-3;Total;2+2;TO;;TO-22;5,00;2008;4584;18;4418;75;303;0
Peajes;TO-513-3;Total;2+2;TO;;TO-22;5,00;2007;3036;12;2932;3;89;1
Peajes;TO-513-3;Total;2+2;TO;;TO-22;5,00;2006;1946;12;1865;14;55;000
Peajes;TO-514-3;Total;2+2;TO;;A-40;120,00;2013;4600;28;3882;180;494;000
Peajes;TO-514-3;Total;2+2;TO;;A-40;120,00;2012;4937;20;4156;220;529;000
Peajes;TO-514-3;Total;2+2;TO;;A-40;120,00;2011;5117;20;4200;228;655;000
Peajes;TO-514-3;Total;2+2;TO;;A-40;120,00;2010;4560;20;3658;158;712;000
Peajes;TO-514-3;Total;2+2;TO;;A-40;120,00;2009;4798;22;3852;168;740;0
Peajes;TO-514-3;Total;2+2;TO;;A-40;120,00;2008;4002;15;3222;103;221;0
Peajes;TO-514-3;Total;2+2;TO;;A-40;120,00;2007;3276;25;2399;28;824;1
Peajes;TO-514-3;Total;2+2;TO;;A-40;120,00;2006;3448;24;3083;26;315;000
Peajes;TO-515-3;Total;2+2;TO;;A-40;128,00;2013;4605;28;3887;180;494;000
Peajes;TO-515-3;Total;2+2;TO;;A-40;128,00;2012;4937;20;4156;220;529;000
Peajes;TO-515-3;Total;2+2;TO;;A-40;128,00;2011;5117;20;4200;228;655;000
Peajes;TO-515-3;Total;2+2;TO;;A-40;128,00;2010;1273;6;974;44;243;000
Peajes;TO-515-3;Total;2+2;TO;;A-40;128,00;2009;1042;4;795;36;203;0
Peajes;TO-515-3;Total;2+2;TO;;A-40;128,00;2008;1454;6;1106;37;76;0
Peajes;TO-515-3;Total;2+2;TO;;A-40;128,00;2007;2646;21;1611;33;981;1
Peajes;TO-515-3;Total;2+2;TO;;A-40;128,00;2006;2979;20;1943;22;994;000
Peajes;TO-516-3;Total;2+2;TO;;A-40;131,00;2013;1190;8;911;46;219;000
Peajes;TO-516-3;Total;2+2;TO;;A-40;131,00;2012;1291;6;982;58;240;000
Peajes;TO-516-3;Total;2+2;TO;;A-40;131,00;2011;1436;6;1094;64;266;000
Peajes;TO-516-3;Total;2+2;TO;;A-40;131,00;2010;178;0;162;6;10;000
Peajes;TO-516-3;Total;2+2;TO;;A-40;131,00;2009;4798;22;3852;168;740;0
Peajes;TO-516-3;Total;2+2;TO;;A-40;131,00;2008;184;1;168;5;12;0
Peajes;TO-516-3;Total;2+2;TO;;A-40;131,00;2007;848;6;586;8;248;1
Peajes;TO-516-3;Total;2+2;TO;;A-40;131,00;2006;1094;6;799;8;281;000
Peajes;TO-517-3;Total;2+2;TO;;A-40;34,00;2013;1106;6;1056;44;0;000
Peajes;TO-517-3;Total;2+2;TO;;A-40;34,00;2012;89;0;81;4;4;000
Peajes;TO-517-3;Total;2+2;TO;;A-40;34,00;2011;189;0;172;8;9;000
Peajes;TO-517-3;Total;2+2;TO;;A-40;34,00;2010;178;0;162;6;10;000
Peajes;TO-517-3;Total;2+2;TO;;A-40;34,00;2009;4798;22;3852;168;740;0
Peajes;TO-517-3;Total;2+2;TO;;A-40;34,00;2008;185;2;168;10;14;0
Peajes;TO-517-3;Total;2+2;TO;;A-40;34,00;2007;848;6;586;8;248;1
Peajes;TO-517-3;Total;2+2;TO;;A-40;34,00;2006;1094;6;799;8;281;000
Peajes;V-501-3;Total;2+2;V;MONCOFAR;AP-7N;299,86;2013;48752;294;40593;1908;5777;000
Peajes;V-501-3;Total;2+2;V;MONCOFAR;AP-7N;299,86;2012;51875;206;43052;2304;6179;000
Peajes;V-501-3;Total;2+2;V;MONCOFAR;AP-7N;299,86;2011;13979;42;11799;412;1692;000
Peajes;V-501-3;Total;2+2;V;MONCOFAR;AP-7N;299,86;2009;17667;70;14792;448;2307;0
Peajes;V-501-3;Total;2+2;V;MONCOFAR;AP-7N;299,86;2008;20464;2;16773;13;1684;0
Peajes;V-501-3;Total;2+2;V;MONCOFAR;AP-7N;299,86;2007;25348;212;20346;148;4642;1
Peajes;V-501-3;Total;2+2;V;MONCOFAR;AP-7N;299,86;2006;29091;206;23587;226;5072;001
Peajes;V-501-3;Total;2+2;V;MONCOFAR;AP-7N;299,86;2005;27402;182;22342;242;4636;001
Peajes;V-501-3;Total;2+2;V;MONCOFAR;AP-7N;299,86;2004;30341;188;24692;262;5199;001
